"","plotid","species","year","live_count","live_avg_dbh","live_tot_dbh","dead_count","dead_avg_dbh","dead_tot_dbh","all_live_count","all_live_dbh","rel_dens","rel_dom","imp_value"
"3747","tell02","umca",2012,12,8.65,103.8,1,3.4,3.4,23,317.4,0.521739130434783,0.32703213610586,0.424385633270321
"3748","tell02","umca",2014,12,8.36666666666667,100.4,1,3.5,3.5,31,428,0.387096774193548,0.234579439252336,0.310838106722942
"3749","tell03","quag",2004,5,17.5,87.5,NA,NA,NA,5,87.5,1,1,1
"3750","tell03","quag",2005,5,NA,NA,NA,NA,NA,9,29.5,0.555555555555556,NA,NA
"3751","tell03","quag",2006,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3752","tell03","quag",2007,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3753","tell03","quag",2008,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3754","tell03","quag",2009,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3755","tell03","quag",2010,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3756","tell03","quag",2011,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3757","tell03","quag",2012,5,18.92,94.6,NA,NA,NA,5,94.6,1,1,1
"3758","tell03","quag",2014,5,19.34,96.7,NA,NA,NA,9,119.9,0.555555555555556,0.80650542118432,0.681030488369938
"3759","tell04","umca",2004,4,17.275,69.1,NA,NA,NA,4,69.1,1,1,1
"3760","tell04","umca",2005,4,NA,NA,NA,NA,NA,10,134.8,0.4,NA,NA
"3761","tell04","umca",2006,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"3762","tell04","umca",2007,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"3763","tell04","umca",2008,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"3764","tell04","umca",2009,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"3765","tell04","umca",2010,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3766","tell04","umca",2011,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3767","tell04","umca",2012,5,15.8,79,NA,NA,NA,5,79,1,1,1
"3768","tell04","umca",2014,5,16.86,84.3,NA,NA,NA,12,283,0.416666666666667,0.297879858657244,0.357273262661955
"3769","terri02","quag",2004,5,30,150,NA,NA,NA,29,519.1,0.172413793103448,0.288961664419187,0.230687728761318
"3770","terri02","quag",2005,5,NA,NA,NA,NA,NA,32,22.9,0.15625,NA,NA
"3771","terri02","quag",2006,5,NA,NA,NA,NA,NA,29,0,0.172413793103448,NA,NA
"3772","terri02","quag",2007,5,NA,NA,NA,NA,NA,29,0,0.172413793103448,NA,NA
"3773","terri02","quag",2008,4,NA,NA,NA,NA,NA,27,0,0.148148148148148,NA,NA
"3774","terri02","quag",2009,4,NA,NA,1,NA,NA,26,0,0.153846153846154,NA,NA
"3775","terri02","quag",2010,4,NA,NA,1,NA,NA,26,0,0.153846153846154,NA,NA
"3776","terri02","quag",2011,5,NA,NA,NA,NA,NA,28,0,0.178571428571429,NA,NA
"3777","terri02","quag",2012,4,28.7,114.8,1,38.5,38.5,27,483.9,0.148148148148148,0.237239098987394,0.192693623567771
"3778","terri02","quag",2014,3,29.8333333333333,89.5,2,31,62,29,486.7,0.103448275862069,0.183891514279844,0.143669895070956
"3779","terri02","umca",2004,24,15.3791666666667,369.1,NA,NA,NA,29,519.1,0.827586206896552,0.711038335580813,0.769312271238682
"3780","terri02","umca",2005,24,NA,NA,NA,NA,NA,32,22.9,0.75,NA,NA
"3781","terri02","umca",2006,24,NA,NA,NA,NA,NA,29,0,0.827586206896552,NA,NA
"3782","terri02","umca",2007,24,NA,NA,NA,NA,NA,29,0,0.827586206896552,NA,NA
"3783","terri02","umca",2008,23,NA,NA,1,NA,NA,27,0,0.851851851851852,NA,NA
"3784","terri02","umca",2009,22,NA,NA,2,NA,NA,26,0,0.846153846153846,NA,NA
"3785","terri02","umca",2010,22,NA,NA,2,NA,NA,26,0,0.846153846153846,NA,NA
"3786","terri02","umca",2011,23,NA,NA,1,NA,NA,28,0,0.821428571428571,NA,NA
"3787","terri02","umca",2012,23,16.0478260869565,369.1,1,8.1,8.1,27,483.9,0.851851851851852,0.762760901012606,0.807306376432229
"3788","terri02","umca",2014,23,16.1217391304348,370.8,1,8.6,8.6,29,486.7,0.793103448275862,0.761865625642079,0.777484536958971
"3789","terri03","quag",2003,5,NA,NA,1,NA,NA,6,0,0.833333333333333,NA,NA
"3790","terri03","quag",2005,5,15.38,76.9,1,5.8,5.8,11,215.9,0.454545454545455,0.356183418249189,0.405364436397322
"3791","terri03","quag",2006,5,NA,NA,1,NA,NA,6,0,0.833333333333333,NA,NA
"3792","terri03","quag",2007,5,NA,NA,NA,NA,NA,6,0,0.833333333333333,NA,NA
"3793","terri03","quag",2008,5,NA,NA,NA,NA,NA,6,0,0.833333333333333,NA,NA
"3794","terri03","quag",2009,5,NA,NA,NA,NA,NA,6,0,0.833333333333333,NA,NA
"3795","terri03","quag",2010,5,NA,NA,1,NA,NA,6,0,0.833333333333333,NA,NA
"3796","terri03","quag",2011,5,NA,NA,NA,NA,NA,7,2,0.714285714285714,NA,NA
"3797","terri03","quag",2012,5,17.76,88.8,NA,NA,NA,7,107.8,0.714285714285714,0.823747680890538,0.769016697588126
"3798","terri03","quag",2014,5,17.52,87.6,NA,NA,NA,14,327,0.357142857142857,0.267889908256881,0.312516382699869
"3799","terri03","quke",2003,1,NA,NA,1,NA,NA,6,0,0.166666666666667,NA,NA
"3800","terri03","quke",2005,1,15.8,15.8,1,11.2,11.2,11,215.9,0.0909090909090909,0.0731820287169986,0.0820455598130448
"3801","terri03","quke",2006,1,NA,NA,1,NA,NA,6,0,0.166666666666667,NA,NA
"3802","terri03","quke",2007,1,NA,NA,1,NA,NA,6,0,0.166666666666667,NA,NA
"3803","terri03","quke",2008,1,NA,NA,1,NA,NA,6,0,0.166666666666667,NA,NA
"3804","terri03","quke",2009,1,NA,NA,1,NA,NA,6,0,0.166666666666667,NA,NA
"3805","terri03","quke",2010,1,NA,NA,1,NA,NA,6,0,0.166666666666667,NA,NA
"3806","terri03","quke",2011,1,NA,NA,1,NA,NA,7,2,0.142857142857143,NA,NA
"3807","terri03","quke",2012,1,16.3,16.3,1,11.1,11.1,7,107.8,0.142857142857143,0.151205936920223,0.147031539888683
"3808","terri03","quke",2014,1,16.5,16.5,1,9.4,9.4,14,327,0.0714285714285714,0.0504587155963303,0.0609436435124509
"3809","terri03","umca",2011,1,2,2,NA,NA,NA,7,2,0.142857142857143,1,0.571428571428571
"3810","terri03","umca",2012,1,2.7,2.7,NA,NA,NA,7,107.8,0.142857142857143,0.0250463821892393,0.0839517625231911
"3811","terri03","umca",2014,1,2.5,2.5,NA,NA,NA,14,327,0.0714285714285714,0.00764525993883792,0.0395369156837047
"3812","votru01","quag",2004,1,7.2,7.2,NA,NA,NA,9,118.1,0.111111111111111,0.060965283657917,0.0860381973845141
"3813","votru01","quag",2005,1,NA,NA,NA,NA,NA,31,456,0.032258064516129,NA,NA
"3814","votru01","quag",2006,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3815","votru01","quag",2007,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3816","votru01","quag",2008,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3817","votru01","quag",2009,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3818","votru01","quag",2010,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3819","votru01","quag",2011,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3820","votru01","quke",2004,1,33,33,NA,NA,NA,9,118.1,0.111111111111111,0.279424216765453,0.195267663938282
"3821","votru01","quke",2005,1,NA,NA,NA,NA,NA,31,456,0.032258064516129,NA,NA
"3822","votru01","quke",2006,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3823","votru01","quke",2007,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3824","votru01","quke",2008,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3825","votru01","quke",2009,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3826","votru01","quke",2010,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3827","votru01","quke",2011,1,NA,NA,NA,NA,NA,9,0,0.111111111111111,NA,NA
"3828","votru01","umca",2004,7,11.1285714285714,77.9,NA,NA,NA,9,118.1,0.777777777777778,0.65961049957663,0.718694138677204
"3829","votru01","umca",2005,7,NA,NA,NA,NA,NA,31,456,0.225806451612903,NA,NA
"3830","votru01","umca",2006,7,NA,NA,NA,NA,NA,9,0,0.777777777777778,NA,NA
"3831","votru01","umca",2007,7,NA,NA,NA,NA,NA,9,0,0.777777777777778,NA,NA
"3832","votru01","umca",2008,7,NA,NA,NA,NA,NA,9,0,0.777777777777778,NA,NA
"3833","votru01","umca",2009,7,NA,NA,NA,NA,NA,9,0,0.777777777777778,NA,NA
"3834","votru01","umca",2010,7,NA,NA,NA,NA,NA,9,0,0.777777777777778,NA,NA
"3835","votru01","umca",2011,7,NA,NA,NA,NA,NA,9,0,0.777777777777778,NA,NA
"3836","watki01","quag",2004,7,19.8142857142857,138.7,1,76.1,76.1,17,226.8,0.411764705882353,0.611552028218695,0.511658367050524
"3837","watki01","quag",2005,8,NA,NA,1,NA,NA,25,53.4,0.32,NA,NA
"3838","watki01","quag",2006,8,NA,NA,1,NA,NA,20,0,0.4,NA,NA
"3839","watki01","quag",2007,8,NA,NA,1,NA,NA,20,0,0.4,NA,NA
"3840","watki01","quag",2008,8,NA,NA,1,NA,NA,20,0,0.4,NA,NA
"3841","watki01","quag",2009,8,NA,NA,1,NA,NA,20,0,0.4,NA,NA
"3842","watki01","quag",2010,8,NA,NA,1,NA,NA,20,0,0.4,NA,NA
"3843","watki01","quag",2011,8,NA,NA,1,NA,NA,20,0,0.4,NA,NA
"3844","watki01","quag",2012,8,20.6625,165.3,1,NA,NA,20,270,0.4,0.612222222222222,0.506111111111111
"3845","watki01","quag",2014,8,23.9125,191.3,1,2.5,2.5,25,332,0.32,0.576204819277108,0.448102409638554
"3846","watki01","umca",2004,10,8.81,88.1,NA,NA,NA,17,226.8,0.588235294117647,0.388447971781305,0.488341632949476
"3847","watki01","umca",2005,12,NA,NA,NA,NA,NA,25,53.4,0.48,NA,NA
"3848","watki01","umca",2006,12,NA,NA,NA,NA,NA,20,0,0.6,NA,NA
"3849","watki01","umca",2007,12,NA,NA,NA,NA,NA,20,0,0.6,NA,NA
"3850","watki01","umca",2008,12,NA,NA,NA,NA,NA,20,0,0.6,NA,NA
"3851","watki01","umca",2009,12,NA,NA,NA,NA,NA,20,0,0.6,NA,NA
"3852","watki01","umca",2010,12,NA,NA,NA,NA,NA,20,0,0.6,NA,NA
"3853","watki01","umca",2011,12,NA,NA,NA,NA,NA,20,0,0.6,NA,NA
"3854","watki01","umca",2012,12,8.725,104.7,NA,NA,NA,20,270,0.6,0.387777777777778,0.493888888888889
"3855","watki01","umca",2014,13,8.35384615384615,108.6,NA,NA,NA,25,332,0.52,0.32710843373494,0.42355421686747
"3856","yahng01","quke",2004,7,36.4285714285714,255,NA,NA,NA,12,433.3,0.583333333333333,0.588506808216017,0.585920070774675
"3857","yahng01","quke",2005,6,NA,NA,1,NA,NA,11,0,0.545454545454545,NA,NA
"3858","yahng01","quke",2006,6,NA,NA,1,NA,NA,11,0,0.545454545454545,NA,NA
"3859","yahng01","quke",2007,6,NA,NA,1,NA,NA,11,0,0.545454545454545,NA,NA
"3860","yahng01","quke",2008,6,NA,NA,1,NA,NA,11,0,0.545454545454545,NA,NA
"3861","yahng01","quke",2009,6,NA,NA,1,NA,NA,11,0,0.545454545454545,NA,NA
"3862","yahng01","quke",2010,4,NA,NA,3,NA,NA,9,0,0.444444444444444,NA,NA
"3863","yahng01","quke",2011,4,NA,NA,3,NA,NA,9,0,0.444444444444444,NA,NA
"3864","yahng01","quke",2012,4,40.05,160.2,3,NA,NA,9,352.9,0.444444444444444,0.453952961178804,0.449198702811624
"3865","yahng01","quke",2014,4,40.125,160.5,2,36,72,9,357.6,0.444444444444444,0.448825503355705,0.446634973900075
"3866","yahng01","umca",2004,5,35.66,178.3,NA,NA,NA,12,433.3,0.416666666666667,0.411493191783983,0.414079929225325
"3867","yahng01","umca",2005,5,NA,NA,NA,NA,NA,11,0,0.454545454545455,NA,NA
"3868","yahng01","umca",2006,5,NA,NA,NA,NA,NA,11,0,0.454545454545455,NA,NA
"3869","yahng01","umca",2007,5,NA,NA,NA,NA,NA,11,0,0.454545454545455,NA,NA
"3870","yahng01","umca",2008,5,NA,NA,NA,NA,NA,11,0,0.454545454545455,NA,NA
"3871","yahng01","umca",2009,5,NA,NA,NA,NA,NA,11,0,0.454545454545455,NA,NA
"3872","yahng01","umca",2010,5,NA,NA,NA,NA,NA,9,0,0.555555555555556,NA,NA
"3873","yahng01","umca",2011,5,NA,NA,NA,NA,NA,9,0,0.555555555555556,NA,NA
"3874","yahng01","umca",2012,5,38.54,192.7,NA,NA,NA,9,352.9,0.555555555555556,0.546047038821196,0.550801297188376
"3875","yahng01","umca",2014,5,39.42,197.1,NA,NA,NA,9,357.6,0.555555555555556,0.551174496644295,0.553365026099925
"3876","yahng02","quke",2004,7,24.8571428571429,174,NA,NA,NA,7,174,1,1,1
"3877","yahng02","quke",2005,7,NA,NA,NA,NA,NA,9,79.5,0.777777777777778,NA,NA
"3878","yahng02","quke",2006,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"3879","yahng02","quke",2007,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"3880","yahng02","quke",2008,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"3881","yahng02","quke",2009,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"3882","yahng02","quke",2010,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"3883","yahng02","quke",2011,5,NA,NA,2,NA,NA,5,0,1,NA,NA
"3884","yahng02","quke",2012,5,26.52,132.6,2,23.8,47.6,5,132.6,1,1,1
"3885","yahng02","quke",2014,3,29.7,89.1,4,22.875,91.5,7,206.1,0.428571428571429,0.432314410480349,0.430442919525889
"3886","yahng03","quag",2004,3,40.0333333333333,120.1,1,27.3,27.3,9,238.1,0.333333333333333,0.504409911801764,0.418871622567549
"3887","yahng03","quag",2005,1,NA,NA,1,NA,NA,8,123,0.125,NA,NA
"3888","yahng03","quag",2006,2,NA,NA,2,NA,NA,8,0,0.25,NA,NA
"3889","yahng03","quag",2007,2,NA,NA,2,NA,NA,8,0,0.25,NA,NA
"3890","yahng03","quag",2008,2,NA,NA,2,NA,NA,8,0,0.25,NA,NA
"3891","yahng03","quag",2009,2,NA,NA,2,NA,NA,8,0,0.25,NA,NA
"3892","yahng03","quag",2010,2,NA,NA,2,NA,NA,8,0,0.25,NA,NA
"3893","yahng03","quag",2011,2,NA,NA,2,NA,NA,8,0,0.25,NA,NA
"3894","yahng03","quag",2012,2,36.55,73.1,2,31.95,63.9,8,211.7,0.25,0.345299952763344,0.297649976381672
"3895","yahng03","quag",2014,2,36.25,72.5,2,30.45,60.9,8,324.4,0.25,0.223489519112207,0.236744759556104
"3896","yahng03","quke",2004,2,28.25,56.5,NA,NA,NA,9,238.1,0.222222222222222,0.237295254094918,0.22975873815857
"3897","yahng03","quke",2005,2,NA,NA,NA,NA,NA,8,123,0.25,NA,NA
"3898","yahng03","quke",2006,2,NA,NA,NA,NA,NA,8,0,0.25,NA,NA
"3899","yahng03","quke",2007,2,NA,NA,NA,NA,NA,8,0,0.25,NA,NA
"3900","yahng03","quke",2008,2,NA,NA,NA,NA,NA,8,0,0.25,NA,NA
"3901","yahng03","quke",2009,2,NA,NA,NA,NA,NA,8,0,0.25,NA,NA
"3902","yahng03","quke",2010,2,NA,NA,NA,NA,NA,8,0,0.25,NA,NA
"3903","yahng03","quke",2011,2,NA,NA,NA,NA,NA,8,0,0.25,NA,NA
"3904","yahng03","quke",2012,2,28.45,56.9,NA,NA,NA,8,211.7,0.25,0.2687765706188,0.2593882853094
"3905","yahng03","quke",2014,1,30.9,30.9,1,22.3,22.3,8,324.4,0.125,0.095252774352651,0.110126387176326
"3906","yahng03","umca",2004,4,15.375,61.5,NA,NA,NA,9,238.1,0.444444444444444,0.258294834103318,0.351369639273881
"3907","yahng03","umca",2005,4,NA,NA,NA,NA,NA,8,123,0.5,NA,NA
"3908","yahng03","umca",2006,4,NA,NA,NA,NA,NA,8,0,0.5,NA,NA
"3909","yahng03","umca",2007,4,NA,NA,NA,NA,NA,8,0,0.5,NA,NA
"3910","yahng03","umca",2008,4,NA,NA,NA,NA,NA,8,0,0.5,NA,NA
"3911","yahng03","umca",2009,4,NA,NA,NA,NA,NA,8,0,0.5,NA,NA
"3912","yahng03","umca",2010,4,NA,NA,NA,NA,NA,8,0,0.5,NA,NA
"3913","yahng03","umca",2011,4,NA,NA,NA,NA,NA,8,0,0.5,NA,NA
"3914","yahng03","umca",2012,4,20.425,81.7,NA,NA,NA,8,211.7,0.5,0.385923476617855,0.442961738308928
"3915","yahng03","umca",2014,4,21.1,84.4,NA,NA,NA,8,324.4,0.5,0.260172626387176,0.380086313193588
"3916","zen01","quag",2004,4,17.075,68.3,NA,NA,NA,6,90.3,0.666666666666667,0.756367663344408,0.711517165005537
"3917","zen01","quag",2005,4,NA,NA,NA,NA,NA,19,304.9,0.210526315789474,NA,NA
"3918","zen01","quag",2006,4,NA,NA,NA,NA,NA,6,0,0.666666666666667,NA,NA
"3919","zen01","quag",2007,4,NA,NA,NA,NA,NA,6,0,0.666666666666667,NA,NA
"3920","zen01","quag",2008,4,NA,NA,NA,NA,NA,6,0,0.666666666666667,NA,NA
"3921","zen01","quag",2009,4,NA,NA,NA,NA,NA,6,0,0.666666666666667,NA,NA
"3922","zen01","quag",2010,4,NA,NA,NA,NA,NA,6,0,0.666666666666667,NA,NA
"3923","zen01","quag",2011,4,NA,NA,NA,NA,NA,6,0,0.666666666666667,NA,NA
"3924","zen01","quag",2012,4,17.925,71.7,NA,NA,NA,6,97.6,0.666666666666667,0.734631147540984,0.700648907103825
"3925","zen01","quag",2014,4,17.825,71.3,NA,NA,NA,14,318.6,0.285714285714286,0.223791588198368,0.254752936956327
"3926","zen01","umca",2004,2,11,22,NA,NA,NA,6,90.3,0.333333333333333,0.243632336655592,0.288482834994463
"3927","zen01","umca",2005,2,NA,NA,NA,NA,NA,19,304.9,0.105263157894737,NA,NA
"3928","zen01","umca",2006,2,NA,NA,NA,NA,NA,6,0,0.333333333333333,NA,NA
"3929","zen01","umca",2007,2,NA,NA,NA,NA,NA,6,0,0.333333333333333,NA,NA
"3930","zen01","umca",2008,2,NA,NA,NA,NA,NA,6,0,0.333333333333333,NA,NA
"3931","zen01","umca",2009,2,NA,NA,NA,NA,NA,6,0,0.333333333333333,NA,NA
"3932","zen01","umca",2010,2,NA,NA,NA,NA,NA,6,0,0.333333333333333,NA,NA
"3933","zen01","umca",2011,2,NA,NA,NA,NA,NA,6,0,0.333333333333333,NA,NA
"3934","zen01","umca",2012,2,12.95,25.9,NA,NA,NA,6,97.6,0.333333333333333,0.265368852459016,0.299351092896175
"3935","zen01","umca",2014,2,13.95,27.9,NA,NA,NA,14,318.6,0.142857142857143,0.0875706214689265,0.115213882163035
"3936","zen02","quag",2004,18,18.5833333333333,334.5,1,7.8,7.8,35,451.6,0.514285714285714,0.740699734278122,0.627492724281918
"3937","zen02","quag",2005,16,NA,NA,3,NA,NA,43,198.9,0.372093023255814,NA,NA
"3938","zen02","quag",2006,13,NA,NA,6,NA,NA,30,0,0.433333333333333,NA,NA
"3939","zen02","quag",2007,9,NA,NA,10,NA,NA,26,0,0.346153846153846,NA,NA
"3940","zen02","quag",2008,8,NA,NA,11,NA,NA,24,0,0.333333333333333,NA,NA
"3941","zen02","quag",2009,7,NA,NA,12,NA,NA,24,0,0.291666666666667,NA,NA
"3942","zen02","quag",2010,7,NA,NA,12,NA,NA,23,0,0.304347826086957,NA,NA
"3943","zen02","quag",2011,7,NA,NA,12,NA,NA,23,0,0.304347826086957,NA,NA
"3944","zen02","quag",2012,7,18.5857142857143,130.1,12,NA,NA,23,252.8,0.304347826086957,0.514636075949367,0.409491951018162
"3945","zen02","quag",2014,7,NA,NA,12,16.325,195.9,33,355.1,0.212121212121212,NA,NA
"3946","zen02","umca",2004,17,6.88823529411765,117.1,NA,NA,NA,35,451.6,0.485714285714286,0.259300265721878,0.372507275718082
"3947","zen02","umca",2005,17,NA,NA,NA,NA,NA,43,198.9,0.395348837209302,NA,NA
"3948","zen02","umca",2006,17,NA,NA,NA,NA,NA,30,0,0.566666666666667,NA,NA
"3949","zen02","umca",2007,17,NA,NA,NA,NA,NA,26,0,0.653846153846154,NA,NA
"3950","zen02","umca",2008,16,NA,NA,NA,NA,NA,24,0,0.666666666666667,NA,NA
"3951","zen02","umca",2009,17,NA,NA,NA,NA,NA,24,0,0.708333333333333,NA,NA
"3952","zen02","umca",2010,16,NA,NA,NA,NA,NA,23,0,0.695652173913043,NA,NA
"3953","zen02","umca",2011,16,NA,NA,NA,NA,NA,23,0,0.695652173913043,NA,NA
"3954","zen02","umca",2012,16,7.66875,122.7,NA,NA,NA,23,252.8,0.695652173913043,0.485363924050633,0.590508048981838
"3955","zen02","umca",2014,16,8.075,129.2,NA,NA,NA,33,355.1,0.484848484848485,0.363841171500986,0.424344828174735
"3956","ann01","psme",2014,1,76.4,76.4,NA,NA,NA,19,274.2,0.0526315789473684,0.278628738147338,0.165630158547353
"3957","ann02","psme",2005,10,24.218,242.18,NA,NA,NA,14,301.48,0.714285714285714,0.803303701738092,0.758794708011903
"3958","ann02","psme",2014,8,29.9875,239.9,1,10.1,10.1,10,272.2,0.8,0.881337252020573,0.840668626010287
"3959","ann03","psme",2005,3,51.3666666666667,154.1,NA,NA,NA,18,154.1,0.166666666666667,1,0.583333333333333
"3960","ann03","psme",2014,3,26.3,78.9,NA,NA,NA,28,243.2,0.107142857142857,0.324424342105263,0.21578359962406
"3961","ann04","arme",2005,2,7.955,15.91,NA,NA,NA,18,231.37,0.111111111111111,0.0687643168950166,0.0899377140030639
"3962","ann04","psme",2005,7,30.78,215.46,NA,NA,NA,18,231.37,0.388888888888889,0.931235683104983,0.660062285996936
"3963","ann04","psme",2014,4,46.8,187.2,3,18.4333333333333,55.3,13,351.1,0.307692307692308,0.533181429792082,0.420436868742195
"3964","ann05","arme",2005,7,29.0057142857143,203.04,NA,NA,NA,38,683.94,0.184210526315789,0.296868146328625,0.240539336322207
"3965","ann05","arme",2014,7,29.4,205.8,NA,NA,NA,38,833.9,0.184210526315789,0.246792181316705,0.215501353816247
"3966","ann05","hear",2014,2,6.5,13,NA,NA,NA,38,833.9,0.0526315789473684,0.0155893992085382,0.0341104890779533
"3967","ann05","psme",2005,16,30.05625,480.9,NA,NA,NA,38,683.94,0.421052631578947,0.703131853671375,0.562092242625161
"3968","ann05","psme",2014,15,27.5266666666667,412.9,4,10.3,41.2,38,833.9,0.394736842105263,0.495143302554263,0.444940072329763
"3969","ann06","arcto sp.",2014,3,6.43333333333333,19.3,NA,NA,NA,15,242.6,0.2,0.0795548227535037,0.139777411376752
"3970","ann06","qudo",2014,5,27.46,137.3,NA,NA,NA,15,242.6,0.333333333333333,0.565952184666117,0.449642758999725
"3971","ann06","quercus sp.",2005,6,23.6333333333333,141.8,NA,NA,NA,12,147.6,0.5,0.96070460704607,0.730352303523035
"3972","ann07","arcto sp.",2005,3,10.7666666666667,32.3,NA,NA,NA,21,296.3,0.142857142857143,0.109011137360783,0.125934140108963
"3973","ann07","hear",2005,1,7.2,7.2,NA,NA,NA,21,296.3,0.0476190476190476,0.0242996962537968,0.0359593719364222
"3974","ann07","hear",2014,2,7.1,14.2,NA,NA,NA,18,325.1,0.111111111111111,0.0436788680406029,0.077394989575857
"3975","ann07","todi",2005,1,5,5,NA,NA,NA,21,296.3,0.0476190476190476,0.0168747890651367,0.0322469183420922
"3976","ann08","qudo",2005,1,27,27,NA,NA,NA,10,150.6,0.1,0.179282868525896,0.139641434262948
"3977","ann08","qudo",2014,6,23.5833333333333,141.5,NA,NA,NA,11,214.5,0.545454545454545,0.65967365967366,0.602564102564103
"3978","ann08","quga",2005,6,20.6,123.6,NA,NA,NA,10,150.6,0.6,0.820717131474104,0.710358565737052
"3979","ann09","quercus sp.",2005,1,38.6,38.6,NA,NA,NA,8,151.8,0.125,0.254281949934124,0.189640974967062
"3980","ann10","arme",2005,1,7.4,7.4,NA,NA,NA,16,180.2,0.0625,0.0410654827968923,0.0517827413984462
"3981","ann10","arme",2014,2,7.6,15.2,NA,NA,NA,12,161.9,0.166666666666667,0.0938851142680667,0.130275890467367
"3982","ann10","psme",2005,6,13.5833333333333,81.5,NA,NA,NA,16,180.2,0.375,0.452275249722531,0.413637624861265
"3983","ann10","quga",2005,1,44,44,NA,NA,NA,16,180.2,0.0625,0.244173140954495,0.153336570477248
"3984","ann11","aeca",2005,21,9.41904761904762,197.8,NA,NA,NA,25,286.5,0.84,0.690401396160559,0.765200698080279
"3985","ann11","aeca",2014,18,10.2888888888889,185.2,5,6.92,34.6,22,279.4,0.818181818181818,0.662848962061561,0.740515390121689
"3986","ann11","quga",2005,3,22.7333333333333,68.2,NA,NA,NA,25,286.5,0.12,0.23804537521815,0.179022687609075
"3987","ann11","quga",2014,3,23.7666666666667,71.3,NA,NA,NA,22,279.4,0.136363636363636,0.255189692197566,0.195776664280601
"3988","ann12","psme",2005,9,39.5377777777778,355.84,NA,NA,NA,15,355.84,0.6,1,0.8
"3989","ann12","psme",2014,7,39.4428571428571,276.1,NA,NA,NA,16,354.7,0.4375,0.778404285311531,0.607952142655765
"3990","ann13","psme",2005,3,39.7833333333333,119.35,NA,NA,NA,10,248.87,0.3,0.47956764575883,0.389783822879415
"3991","ann13","psme",2014,1,71.6,71.6,2,22.9,45.8,8,239.6,0.125,0.298831385642738,0.211915692821369
"3992","ann13","quga",2005,5,25.904,129.52,NA,NA,NA,10,248.87,0.5,0.52043235424117,0.510216177120585
"3993","ann13","quga",2014,5,27.5,137.5,1,14,14,8,239.6,0.625,0.573873121869783,0.599436560934892
"3994","ann14","psme",2005,2,36.285,72.57,NA,NA,NA,7,159.76,0.285714285714286,0.454243865798698,0.369979075756492
"3995","ann14","psme",2014,1,45,45,1,31,31,8,198.6,0.125,0.226586102719033,0.175793051359517
"3996","ann14","quercus sp.",2014,2,20.9,41.8,NA,NA,NA,8,198.6,0.25,0.210473313192346,0.230236656596173
"3997","ann14","quga",2005,3,29.0633333333333,87.19,NA,NA,NA,7,159.76,0.428571428571429,0.545756134201302,0.487163781386365
"3998","ann14","quga",2014,3,27.4333333333333,82.3,NA,NA,NA,8,198.6,0.375,0.414400805639476,0.394700402819738
"3999","ann15","arme",2005,14,9.70285714285714,135.84,NA,NA,NA,36,250.07,0.388888888888889,0.5432079017875,0.466048395338194
"4000","ann15","arme",2014,9,10.7444444444444,96.7,5,6.44,32.2,39,427.5,0.230769230769231,0.226198830409357,0.228484030589294
"4001","ann15","psme",2005,6,19.0383333333333,114.23,NA,NA,NA,36,250.07,0.166666666666667,0.456792098212501,0.311729382439584
"4002","ann15","psme",2014,8,18.7875,150.3,NA,NA,NA,39,427.5,0.205128205128205,0.351578947368421,0.278353576248313
"4003","ann17","psme",2005,4,40.925,163.7,NA,NA,NA,12,343,0.333333333333333,0.477259475218659,0.405296404275996
"4004","ann17","psme",2014,4,45.05,180.2,NA,NA,NA,10,328.3,0.4,0.548888212001218,0.474444106000609
