"","plot","tag","dbh1","year_dbh1","dbh2","year_dbh2","delta_dbh"
"3646","SUGAR15","688",16.75,2004,16.8,2014,0.0500000000000007
"3647","SUGAR15","4164",15.6,2004,16.1,2014,0.500000000000002
"3648","SUGAR15","4165",15,2004,13.9,2014,-1.1
"3649","SUGAR15","4166",14.9,2004,18.6,2014,3.7
"3650","SUGAR15","697",20.5,2004,22.3,2014,1.8
"3651","SUGAR15","571",3.5,2004,4.1,2014,0.6
"3652","SUGAR15","692",20.75,2004,22.6,2014,1.85
"3653","SUGAR15","650",16,2004,17.2,2014,1.2
"3654","SUGAR15","1908",29,2005,42.5,2014,13.5
"3655","SUGAR15","1222",45.2,2005,47.2,2014,2
"3656","SUGAR15","1220",33.6,2005,29.5,2014,-4.1
"3657","SUGAR15","1221",32.8,2005,34.4,2014,1.6
"3658","SUGAR16","357",12.5,2004,14,2014,1.5
"3659","SUGAR16","355",9.5,2004,9.9,2014,0.4
"3660","SUGAR16","349",7.5,2004,7.6,2014,0.0999999999999996
"3661","SUGAR16","368",23,2004,28.9,2014,5.9
"3662","SUGAR16","7535",18.5,2011,19,2014,0.5
"3663","SUGAR16","385",13.25,2004,14.1,2014,0.85
"3664","SUGAR16","389",6.25,2004,6.4,2014,0.15
"3665","SUGAR16","384",11.75,2004,13.2,2014,1.45
"3666","SUGAR16","371",9.5,2004,9.7,2014,0.199999999999999
"3667","SUGAR16","382",9.5,2004,10.6,2014,1.1
"3668","SUGAR16","351",4.75,2004,5.1,2014,0.35
"3669","SUGAR16","387",7.5,2004,7.7,2014,0.2
"3670","SUGAR16","399",13.5,2004,13.9,2014,0.4
"3671","SUGAR16","336",10.25,2004,11.2,2014,0.949999999999999
"3672","SUGAR16","341",6,2004,5.5,2014,-0.5
"3673","SUGAR16","383",7,2004,7.4,2014,0.4
"3674","SUGAR16","394",8,2004,8.9,2014,0.9
"3675","SUGAR16","337",10.75,2004,11.1,2014,0.35
"3676","SUGAR16","4727",14.75,2004,15.2,2014,0.449999999999999
"3677","SUGAR16","353",9.75,2004,10.3,2014,0.550000000000001
"3678","SUGAR16","373",8.6,2012,8.5,2014,-0.0999999999999996
"3679","SUGAR16","386",13.5,2004,16.6,2014,3.1
"3680","SUGAR16","344",16,2004,17.6,2014,1.6
"3681","SUGAR16","393",7.75,2004,6.8,2014,-0.95
"3682","SUGAR16","388",6.75,2004,6.5,2014,-0.25
"3683","SUGAR16","396",10.5,2004,11.2,2014,0.699999999999999
"3684","SUGAR16","358",10.75,2004,11.3,2014,0.550000000000001
"3685","SUGAR16","380",9,2004,7.4,2014,-1.6
"3686","SUGAR16","378",13.75,2004,13.2,2014,-0.550000000000001
"3687","SUGAR16","4055",14.8,2004,15.3,2014,0.5
"3688","SUGAR16","400",13.4,2004,9.9,2014,-3.5
"3689","SUGAR16","6157",NA,NA,4.4,2014,NA
"3690","SUGAR16","6128",NA,NA,2.6,2014,NA
"3691","SUGAR16","350",20.75,2004,25.9,2014,5.15
"3692","SUGAR16","4054",14.4,2004,14.8,2014,0.4
"3693","SUGAR16","390",15.5,2004,17.3,2014,1.8
"3694","SUGAR16","348",13.5,2004,14.1,2014,0.6
"3695","SUGAR16","338",17,2004,18.4,2014,1.4
"3696","SUGAR16","6106",2.8,2011,2.6,2014,-0.2
"3697","SUGAR16","4597",11,2005,9.5,2014,-1.5
"3698","SUGAR16","381",13.25,2004,13.4,2014,0.15
"3699","SUGAR16","375",10,2004,10.9,2014,0.9
"3700","SUGAR16","1092",15.1,2005,17.3,2014,2.2
"3701","SUGAR16","1091",13,2005,13,2014,0
"3702","SUGAR17","4005",8.1,2004,9,2014,0.9
"3703","SUGAR17","4013",6.5,2004,7.2,2014,0.7
"3704","SUGAR17","4014",3.7,2004,3.6,2014,-0.1
"3705","SUGAR17","4012",5.6,2004,6.4,2014,0.800000000000001
"3706","SUGAR17","4011",7.3,2004,9.2,2014,1.9
"3707","SUGAR17","4010",6.4,2004,7.8,2014,1.4
"3708","SUGAR17","4008",2.2,2004,2.8,2014,0.6
"3709","SUGAR17","4004",4.4,2004,4.2,2014,-0.2
"3710","SUGAR17","4003",5,2004,4.5,2014,-0.5
"3711","SUGAR17","1217",2.6,2005,2.9,2014,0.3
"3712","SUGAR17","4015",7.7,2004,9,2014,1.3
"3713","SUGAR17","4009",5.1,2004,5.7,2014,0.600000000000001
"3714","SUGAR17","1209",3.1,2005,3.7,2014,0.6
"3715","SUGAR17","1211",14.3,2004,16.4,2014,2.1
"3716","SUGAR17","1205",4.5,2004,8.2,2014,3.7
"3717","SUGAR17","1936",3,2005,3.7,2014,0.7
"3718","SUGAR17","4020",4.4,2004,4.2,2014,-0.2
"3719","SUGAR17","1216",2.8,2005,4.2,2014,1.4
"3720","SUGAR17","1214",3.4,2005,3.6,2014,0.2
"3721","SUGAR17","1213",9.3,2005,8.9,2014,-0.4
"3722","SUGAR17","1215",5,2005,6.7,2014,1.7
"3723","SUGAR17","1210",3.9,2005,4.7,2014,0.8
"3724","SUGAR17","4016",8.4,2004,9.6,2014,1.2
"3725","SUGAR17","1208",3.5,2005,3.9,2014,0.4
"3726","SUGAR17","1207",2.7,2005,3.1,2014,0.4
"3727","SUGAR17","1206",3.6,2005,4,2014,0.4
"3728","SUGAR17","1218",13.5,2005,14.8,2014,1.3
"3729","SUGAR17","4019",3.9,2004,3.6,2014,-0.3
"3730","SUGAR17","4018",7.3,2004,6.7,2014,-0.6
"3731","SUGAR17","4017",2.9,2004,2.7,2014,-0.2
"3732","SUGAR17","1212",2.7,2005,2.2,2014,-0.5
"3733","SUGAR17","1219",9.9,2005,11.4,2014,1.5
"3734","SUGAR17","4006",4.4,2004,4.5,2014,0.0999999999999996
"3735","SUGAR17","4007",15.3,2004,15.7,2014,0.399999999999999
"3736","SUGAR17","2642",3.2,2004,3.4,2014,0.2
"3737","SUGAR17","2644",22.3,2004,22.4,2014,0.0999999999999979
"3738","SUGAR17","461b",2.6,2006,2.4,2014,-0.2
"3739","SUGAR17","4002",7,2004,6.2,2014,-0.8
"3740","SUGAR17","4001",5.9,2004,6.4,2014,0.5
"3741","SUGAR18","596",38.5,2004,38.9,2014,0.399999999999999
"3742","SUGAR18","593",26,2004,29.8,2014,3.8
"3743","SUGAR18","619",19.25,2004,23.1,2014,3.85
"3744","SUGAR18","1102",28.2,2005,29.1,2014,0.900000000000002
"3745","SUGAR18","4033",37.5,2004,49.8,2014,12.3
"3746","SUGAR18","610",12.5,2004,12.6,2014,0.0999999999999996
"3747","SUGAR18","686",19.75,2004,21,2014,1.25
"3748","SUGAR18","2653",19.5,2004,21.3,2014,1.8
"3749","SUGAR18","594",7.5,2004,7.4,2014,-0.0999999999999996
"3750","SUGAR18","511",4,2004,4.5,2014,0.5
"3751","SUGAR18","673",48.25,2004,54.9,2014,6.65
"3752","SUGAR18","2654",11.5,2004,12.2,2014,0.699999999999999
"3753","SUGAR18","572",14.75,2004,15.5,2014,0.75
"3754","SUGAR18","2652",19,2004,22.5,2014,3.5
"3755","SUGAR18","6195",4.9,2012,6.7,2014,1.8
"3756","SUGAR18","557",8,2004,8.1,2014,0.0999999999999996
"3757","SUGAR18","672",7.25,2004,7.6,2014,0.35
"3758","SUGAR18","671",18.5,2004,36.2,2014,17.7
"3759","SUGAR18","576",10.7,2004,19.5,2014,8.8
"3760","SUGAR18","631",22,2004,23.1,2014,1.1
"3761","SUGAR18","515",16.25,2004,17.9,2014,1.65
"3762","SUGAR18","629",19,2004,20,2014,1
"3763","SUGAR18","634",28.5,2004,29.4,2014,0.899999999999999
"3764","SUGAR18","4035",21,2004,21.4,2014,0.399999999999999
"3765","SUGAR18","4034",35.8,2004,36.8,2014,1
"3766","SUGAR18","575",24,2004,25.2,2014,1.2
"3767","SUGAR18","544",8.5,2004,8.3,2014,-0.199999999999999
"3768","SUGAR18","4894",6,2009,9.4,2014,3.4
"3769","SUGAR18","625",39.75,2004,42,2014,2.25
"3770","SUGAR19","397",17,2004,19.9,2014,2.9
"3771","SUGAR19","361",7.75,2004,9.1,2014,1.35
"3772","SUGAR19","255",13,2004,14,2014,1
"3773","SUGAR19","4052",2.9,2004,2.9,2014,0
"3774","SUGAR19","241",4.75,2004,5,2014,0.25
"3775","SUGAR19","239",16,2004,19.7,2014,3.7
"3776","SUGAR19","360",18.25,2004,15.3,2014,-2.95
"3777","SUGAR19","2592",4.7,2012,5.2,2014,0.5
"3778","SUGAR19","343",6.5,2004,6.1,2014,-0.4
"3779","SUGAR19","190",25.25,2004,26.2,2014,0.949999999999999
"3780","SUGAR19","362",6.25,2004,7.9,2014,1.65
"3781","SUGAR19","356",12,2004,14.2,2014,2.2
"3782","SUGAR19","377",24.25,2004,29.8,2014,5.55
"3783","SUGAR19","256",7.75,2004,8.4,2014,0.65
"3784","SUGAR19","370",3.75,2004,4.4,2014,0.65
"3785","SUGAR19","369",9,2004,8.4,2014,-0.6
"3786","SUGAR19","1907",4.8,2005,5.8,2014,1
"3787","SUGAR19","339",13,2004,12.8,2014,-0.199999999999999
"3788","SUGAR19","340",9.25,2004,9.1,2014,-0.15
"3789","SUGAR19","4053",4.9,2004,5.3,2014,0.399999999999999
"3790","SUGAR19","194",NA,NA,3.5,2014,NA
"3791","SUGAR19","233",22.25,2004,25.5,2014,3.25
"3792","SUGAR19","7790",NA,NA,3.8,2014,NA
"3793","SUGAR19","1066",40,2005,43,2014,3
"3794","SUGAR19","1906",18.6,2005,16.5,2014,-2.1
"3795","SUGAR19","1905",27.9,2005,29,2014,1.1
"3796","SUGAR19","1072",46.7,2005,48.8,2014,2.09999999999999
"3797","SUGAR19","1071",33.8,2005,35.1,2014,1.3
"3798","SUGAR19","1070",40.8,2005,41,2014,0.200000000000003
"3799","SUGAR19","1069",44.4,2005,27.4,2014,-17
"3800","SUGAR19","1068",36.4,2005,36.8,2014,0.399999999999999
"3801","SUGAR19","1067",21.5,2005,21.2,2014,-0.300000000000001
"3802","SUGAR21","4130",10.9,2004,10.7,2014,-0.200000000000001
"3803","SUGAR21","684",6,2004,6,2014,0
"3804","SUGAR21","1090",72.3,2005,69.6,2014,-2.7
"3805","SUGAR21","4125",11.9,2004,12.7,2014,0.799999999999999
"3806","SUGAR21","4126",6.1,2004,10.4,2014,4.3
"3807","SUGAR21","4135",6.5,2004,6.5,2014,0
"3808","SUGAR21","4138",8.9,2004,9.2,2014,0.299999999999999
"3809","SUGAR21","5653",13,2009,16,2014,3
"3810","SUGAR21","345",13,2004,7.3,2014,-5.7
"3811","SUGAR21","513",15,2004,17,2014,2
"3812","SUGAR21","4134",4.4,2004,5.5,2014,1.1
"3813","SUGAR21","4133",2.8,2004,3.5,2014,0.7
"3814","SUGAR21","508",16.5,2004,19.3,2014,2.8
"3815","SUGAR21","4131",3.2,2004,3.7,2014,0.5
"3816","SUGAR21","505",17.25,2004,19.4,2014,2.15
"3817","SUGAR21","4129",15.5,2004,17.9,2014,2.4
"3818","SUGAR21","4128",15.8,2004,16.5,2014,0.699999999999999
"3819","SUGAR21","5654",17.5,2009,18.4,2014,0.899999999999999
"3820","SUGAR21","5266",8.8,2011,8.7,2014,-0.100000000000001
"3821","SUGAR21","4127",15.8,2004,17,2014,1.2
"3822","SUGAR21","588",4.5,2004,5.1,2014,0.6
"3823","SUGAR21","532",8.75,2004,9.1,2014,0.35
"3824","SUGAR21","372",11.5,2004,11.5,2014,0
"3825","SUGAR21","4139",11.8,2012,11.6,2014,-0.200000000000001
"3826","SUGAR21","221",10.25,2004,10.8,2014,0.550000000000001
"3827","SUGAR21","4132",13.4,2004,13.9,2014,0.5
"3828","SUGAR21","4116",11.2,2004,12,2014,0.800000000000001
"3829","SUGAR21","540",9,2004,9.5,2014,0.5
"3830","SUGAR21","670",10.5,2004,11.2,2014,0.699999999999999
"3831","SUGAR21","5632",3,2012,3.2,2014,0.2
"3832","SUGAR21","363",16.25,2004,17.8,2014,1.55
"3833","SUGAR21","365",9,2004,8.9,2014,-0.0999999999999996
"3834","SUGAR21","4136",3.1,2004,4,2014,0.9
"3835","SUGAR21","238",18,2004,20.1,2014,2.1
"3836","SUGAR21","506",7.5,2004,6.4,2014,-1.1
"3837","SUGAR21","398",25.25,2004,29,2014,3.75
"3838","SUGAR21","7304",5.3,2012,5.2,2014,-0.0999999999999996
"3839","SUGAR21","367",15,2004,17.2,2014,2.2
"3840","SUGAR21","585",16.5,2004,16.5,2014,0
"3841","SUGAR21","4117",11.4,2004,12.4,2014,1
"3842","SUGAR21","4118",11.6,2004,12,2014,0.4
"3843","SUGAR21","4121",18.1,2004,19.9,2014,1.8
"3844","SUGAR21","4120",14.2,2004,16,2014,1.8
"3845","SUGAR21","4122",3.6,2004,3,2014,-0.6
"3846","SUGAR21","253",10.5,2004,11.4,2014,0.9
"3847","SUGAR21","4123",3.4,2004,5.7,2014,2.3
"3848","SUGAR21","4124",6.5,2004,5.9,2014,-0.6
"3849","SUGAR21","225",7.5,2004,7.7,2014,0.2
"3850","SUGAR21","628",10.5,2004,11,2014,0.5
"3851","SUGAR21","4119",13.6,2004,15.1,2014,1.5
"3852","SUGAR21","636",7.5,2004,7.9,2014,0.4
"3853","SUGAR21","4140",23.6,2004,23.6,2014,0
"3854","SUGAR23","1044",10.5,2005,12.8,2014,2.3
"3855","SUGAR23","1053",31.7,2005,29,2014,-2.7
"3856","SUGAR23","4036",12.4,2004,12.6,2014,0.199999999999999
"3857","SUGAR23","4038",7.5,2004,8,2014,0.5
"3858","SUGAR23","4039",2.4,2004,3.5,2014,1.1
"3859","SUGAR23","4040",6.2,2004,4.3,2014,-1.9
"3860","SUGAR23","6060",1.4,2005,7.6,2014,6.2
"3861","SUGAR23","1039",28.1,2005,29.6,2014,1.5
"3862","SUGAR23","1040",26.5,2005,27.5,2014,1
"3863","SUGAR23","1041",42.4,2005,42.5,2014,0.100000000000001
"3864","SUGAR23","4037",13.5,2004,13.7,2014,0.199999999999999
"3865","SUGAR23","1043",11.2,2005,13.2,2014,2
"3866","SUGAR23","6146",NA,NA,14.5,2014,NA
"3867","SUGAR23","1045",25,2005,20.4,2014,-4.6
"3868","SUGAR23","1046",11.5,2005,11.5,2014,0
"3869","SUGAR23","1047",31,2005,32.4,2014,1.4
"3870","SUGAR23","1048",34,2005,38.1,2014,4.1
"3871","SUGAR23","1049",38.8,2005,40,2014,1.2
"3872","SUGAR23","1050",36.6,2005,37.8,2014,1.2
"3873","SUGAR23","1052",32.5,2005,33.2,2014,0.700000000000003
"3874","SUGAR23","1054",40,2005,40.7,2014,0.700000000000003
"3875","SUGAR23","1055",30.3,2005,31.8,2014,1.5
"3876","SUGAR23","1056",20.6,2005,18.7,2014,-1.9
"3877","SUGAR23","1042",24.5,2005,27.5,2014,3
"3878","SUGAR23","6127",NA,NA,9.8,2014,NA
"3879","SUGAR23","1051",30.8,2005,31.8,2014,1
"3880","SUGAR24","1037",18.5,2005,22.1,2014,3.6
"3881","SUGAR24","1038",35.2,2005,39,2014,3.8
"3882","SUGAR24","1036",22.8,2005,22.3,2014,-0.5
"3883","SUGAR24","1035",24.5,2005,25.8,2014,1.3
"3884","SUGAR24","1034",38.5,2005,36.7,2014,-1.8
"3885","SUGAR24","1033",27,2005,25.2,2014,-1.8
"3886","SUGAR24","1032",33.4,2005,36.2,2014,2.8
"3887","SUGAR24","1031",20,2005,20.3,2014,0.300000000000001
"3888","SUGAR24","1030",27.1,2005,29.2,2014,2.1
"3889","SUGAR24","1029",32.9,2005,35.3,2014,2.4
"3890","SUGAR30","4048",NA,NA,14.1,2014,NA
"3891","SUGAR30","7301",3.8,2012,3.9,2014,0.1
"3892","SUGAR30","7302",8.8,2012,8.9,2014,0.0999999999999996
"3893","SUGAR30","1077",31.1,2005,34.4,2014,3.3
"3894","SUGAR30","1076",28.6,2005,30.5,2014,1.9
"3895","SUGAR30","1075",21,2005,22.2,2014,1.2
"3896","SUGAR30","1074",32.5,2005,34.4,2014,1.9
"3897","SUGAR30","1073",51.6,2005,48.6,2014,-3
"3898","SUGAR30","7303",19.4,2012,19.9,2014,0.5
"3899","SUGAR30","4044",NA,NA,6.9,2014,NA
"3900","SUGAR30","4043",NA,NA,12.3,2014,NA
"3901","SUGAR30","4050",NA,NA,8.2,2014,NA
"3902","SUGAR30","4042",NA,NA,14.5,2014,NA
"3903","SUGAR30","4051",NA,NA,16.2,2014,NA
"3904","SUGAR30","4045",NA,NA,17.3,2014,NA
"3905","SUGAR30","4046",NA,NA,9.1,2014,NA
"3906","SUGAR30","4047",NA,NA,13.7,2014,NA
"3907","SUGAR30","4049",NA,NA,14.6,2014,NA
"3908","SUGAR30","4041",NA,NA,3.6,2014,NA
"3909","SUGAR31","4149",17.1,2004,20.5,2014,3.4
"3910","SUGAR31","1224",15.3,2003,17.8,2014,2.5
"3911","SUGAR31","6047b",12.2,2012,12.4,2014,0.200000000000001
"3912","SUGAR31","4154",13,2004,14.8,2014,1.8
"3913","SUGAR31","4719",12.3,2006,13.2,2014,0.899999999999999
"3914","SUGAR31","4156",8.7,2004,9.4,2014,0.700000000000001
"3915","SUGAR31","4155",4.8,2004,6.7,2014,1.9
"3916","SUGAR31","4152",5.2,2004,5.3,2014,0.0999999999999996
"3917","SUGAR31","1223",11.9,2004,12.4,2014,0.5
"3918","SUGAR31","4150",11.8,2004,13.8,2014,2
"3919","SUGAR31","4146",11.4,2004,11.8,2014,0.4
"3920","SUGAR31","6193",7.4,2012,7.7,2014,0.3
"3921","SUGAR31","4148",14.6,2004,19.2,2014,4.6
"3922","SUGAR31","4153",2.8,2004,4,2014,1.2
"3923","SUGAR31","4151",6.1,2004,9.1,2014,3
"3924","SUGAR32","4142",22.2,2004,19,2014,-3.2
"3925","SUGAR32","6173",NA,NA,18.1,2014,NA
"3926","SUGAR32","4145",6.9,2004,9,2014,2.1
"3927","SUGAR32","4143",12.6,2004,14.8,2014,2.2
"3928","SUGAR32","4141",11.2,2004,11.4,2014,0.200000000000001
"3929","SUGAR32","4144",10.9,2004,12,2014,1.1
"3930","SUMTV01","1614",9.4,2004,10.9,2014,1.5
"3931","SUMTV01","1618",40.1,2004,48.3,2014,8.2
"3932","SUMTV01","1617",76.5,2004,81.5,2014,5
"3933","SUMTV01","1615",15.5,2004,17.1,2014,1.6
"3934","SUMTV01","1613",66.3,2004,71.8,2014,5.5
"3935","SUMTV01","1616",38.3,2004,40.7,2014,2.40000000000001
"3936","SVRP01","1097",21.6,2005,23.2,2014,1.6
"3937","SVRP01","1191",30.4,2005,33.7,2014,3.3
"3938","SVRP01","1098",31.2,2005,36,2014,4.8
"3939","SVRP01","1190",25.4,2005,28.7,2014,3.3
"3940","SVRP01","1188",36.4,2005,37.7,2014,1.3
"3941","SVRP01","7541",11.1,2011,10.8,2014,-0.299999999999999
"3942","SVRP01","7536",10.8,2011,12.5,2014,1.7
"3943","SVRP01","7387",NA,NA,12.7,2014,NA
"3944","SVRP01","1187",12.5,2005,13,2014,0.5
"3945","SVRP01","7531",9.1,2011,7,2014,-2.1
"3946","SVRP01","7386",NA,NA,23.3,2014,NA
"3947","SVRP01","1189",17.8,2003,11.9,2014,-5.9
"3948","SVRP02","3226",8.9,2004,10.5,2014,1.6
"3949","SVRP02","1838",3.8,2004,7,2014,3.2
"3950","SVRP02","3227",2.9,2004,3.9,2014,1
"3951","SVRP02","1837",14.4,2005,14.5,2014,0.0999999999999996
"3952","SVRP02","1833",26.8,2005,28.8,2014,2
"3953","SVRP02","1478",35.5,2005,38.9,2014,3.4
"3954","SVRP02","1836",51.6,2005,55.5,2014,3.9
"3955","SVRP02","1477",38.2,2005,40.4,2014,2.2
"3956","SVRP02","1834",58.3,2005,61.3,2014,3
"3957","SVRP02","1479",40,2005,40.9,2014,0.899999999999999
"3958","SVRP02","1835",35,2005,36.9,2014,1.9
"3959","TELL02","813",7,2004,8,2014,1
"3960","TELL02","6103",4.2,2011,4,2014,-0.2
"3961","TELL02","7540",5.3,2011,5.5,2014,0.2
"3962","TELL02","851",4.25,2004,4.6,2014,0.35
"3963","TELL02","895",10,2004,11,2014,1
"3964","TELL02","969",8.5,2004,9.8,2014,1.3
"3965","TELL02","902",4,2004,4.1,2014,0.0999999999999996
"3966","TELL02","990",4.5,2004,5.3,2014,0.8
"3967","TELL02","939",3,2004,4.3,2014,1.3
"3968","TELL02","1871",19.1,2004,19.4,2014,0.299999999999997
"3969","TELL02","998",2,2004,2.6,2014,0.6
"3970","TELL02","906b",16.4,2012,16.5,2014,0.100000000000001
"3971","TELL02","890",3.25,2004,3.1,2014,-0.15
"3972","TELL02","821",4.25,2004,4.2,2014,-0.0499999999999998
"3973","TELL02","825",5.25,2004,6.5,2014,1.25
"3974","TELL02","991",4.5,2004,4.8,2014,0.3
"3975","TELL02","842",5.75,2004,6.2,2014,0.45
"3976","TELL02","1862",25.1,2004,26.4,2014,1.3
"3977","TELL02","1870",21.7,2004,23,2014,1.3
"3978","TELL02","1869",18.6,2004,20.3,2014,1.7
"3979","TELL02","1868",19.1,2004,20,2014,0.899999999999999
"3980","TELL02","1867",26,2004,26.8,2014,0.800000000000001
"3981","TELL02","1866",19.9,2004,18.6,2014,-1.3
"3982","TELL02","1865",2.9,2004,3.2,2014,0.3
"3983","TELL02","973",6.75,2004,7.7,2014,0.95
"3984","TELL02","1863",22.1,2004,23,2014,0.899999999999999
"3985","TELL02","3364",4.8,2004,5.7,2014,0.9
"3986","TELL02","976b",14.4,2012,14.2,2014,-0.200000000000001
"3987","TELL02","974b",16.9,2012,16.8,2014,-0.0999999999999979
"3988","TELL02","6121",11.8,2011,12,2014,0.199999999999999
"3989","TELL02","992",10.75,2004,11.5,2014,0.75
"3990","TELL02","988",6,2004,6.5,2014,0.5
"3991","TELL02","995",5,2004,5.3,2014,0.3
"3992","TELL02","1864",29.6,2004,32,2014,2.4
"3993","TELL02","3367",6.5,2004,7.4,2014,0.9
"3994","TELL02","968",6,2004,6.8,2014,0.8
"3995","TELL02","4815",2.5,2007,2.5,2014,0
"3996","TELL02","3368",4.5,2004,4.8,2014,0.3
"3997","TELL02","3366",3.6,2004,3.5,2014,-0.1
"3998","TELL02","3365",5.2,2004,6,2014,0.8
"3999","TELL02","866",5,2004,5.4,2014,0.4
"4000","TELL02","978",5,2004,6.2,2014,1.2
"4001","TELL02","907",3,2004,2.9,2014,-0.1
"4002","TELL02","820",4.5,2004,5,2014,0.5
"4003","TELL02","3363",4.6,2004,4.4,2014,-0.199999999999999
"4004","TELL02","936",8,2004,9.5,2014,1.5
"4005","TELL02","965",6,2004,6.7,2014,0.7
"4006","TELL02","913",2.75,2004,2,2014,-0.75
"4007","TELL02","3369",2.3,2004,3.1,2014,0.8
"4008","TELL03","1872",38.5,2004,41,2014,2.5
"4009","TELL03","1875",12.7,2004,15,2014,2.3
"4010","TELL03","1873",26,2004,28,2014,2
"4011","TELL03","1874",7.3,2004,7.8,2014,0.5
"4012","TELL03","1876",3,2004,4.9,2014,1.9
"4013","TELL04","962",7.6,2004,8.6,2014,1
"4014","TELL04","4832",6.7,2012,6.9,2014,0.2
"4015","TELL04","920",7.5,2004,10.2,2014,2.7
"4016","TELL04","943",31,2004,33.6,2014,2.6
"4017","TELL04","999",23,2004,25,2014,2
"4018","TERRI02","4603",16,2004,16.4,2014,0.399999999999999
"4019","TERRI02","4609",21.4,2004,21.9,2014,0.5
"4020","TERRI02","4611",15.1,2004,15,2014,-0.0999999999999996
"4021","TERRI02","1451",11.1,2004,11.1,2014,0
"4022","TERRI02","4601",19.2,2004,20.3,2014,1.1
"4023","TERRI02","401c",22.4,2004,22.2,2014,-0.199999999999999
"4024","TERRI02","4602",8.2,2004,8.6,2014,0.4
"4025","TERRI02","4608",25.4,2004,26.2,2014,0.800000000000001
"4026","TERRI02","4607",20.7,2004,21.4,2014,0.699999999999999
"4027","TERRI02","4606",23,2004,25.1,2014,2.1
"4028","TERRI02","1450",18.4,2004,17.4,2014,-1
"4029","TERRI02","4605",9,2004,9.4,2014,0.4
"4030","TERRI02","4604",14.3,2004,14.9,2014,0.6
"4031","TERRI02","4610",13,2004,13.1,2014,0.0999999999999996
"4032","TERRI02","1446",37.5,2004,38.6,2014,1.1
"4033","TERRI02","4617",15.2,2004,15.3,2014,0.100000000000001
"4034","TERRI02","4620",9.2,2004,9,2014,-0.199999999999999
"4035","TERRI02","4619",20.2,2004,22.2,2014,2
"4036","TERRI02","4618",16.2,2004,16.4,2014,0.199999999999999
"4037","TERRI02","4831",9.7,2012,9.6,2014,-0.0999999999999996
"4038","TERRI02","416c",11.1,2004,11.2,2014,0.0999999999999996
"4039","TERRI02","4616",20.5,2004,22.3,2014,1.8
"4040","TERRI02","4615",13.8,2004,14.3,2014,0.5
"4041","TERRI02","4614",8.3,2004,8,2014,-0.300000000000001
"4042","TERRI02","4612",6.2,2004,6.2,2014,0
"4043","TERRI02","1445",36.1,2004,38.1,2014,2
"4044","TERRI02","1449",17.8,2004,18.8,2014,1
"4045","TERRI02","4613",11.2,2004,11.5,2014,0.300000000000001
"4046","TERRI02","1448",26.8,2004,23.9,2014,-2.9
"4047","TERRI02","1447",31.8,2004,32.1,2014,0.300000000000001
"4048","TERRI03","2377",8.3,2005,14.6,2014,6.3
"4049","TERRI03","2378",7.5,2005,8.7,2014,1.2
"4050","TERRI03","2375",8.7,2005,8.7,2014,0
"4051","TERRI03","2374",11.2,2005,9.4,2014,-1.8
"4052","TERRI03","2373",15.8,2005,16.5,2014,0.699999999999999
"4053","TERRI03","2372",26,2005,27.3,2014,1.3
"4054","TERRI03","1262",26.4,2005,28.3,2014,1.9
"4055","TERRI03","6704",2,2011,2.5,2014,0.5
"4056","WATKI01","2000",4,2005,4,2014,0
"4057","WATKI01","1746",14.6,2004,19.5,2014,4.9
"4058","WATKI01","1742",37.3,2004,40.5,2014,3.2
"4059","WATKI01","1743",36.8,2004,39.8,2014,3
"4060","WATKI01","1744",19.3,2004,28.9,2014,9.6
"4061","WATKI01","4449",24.7,2004,25.3,2014,0.600000000000001
"4062","WATKI01","6941",10.6,2004,12.5,2014,1.9
"4063","WATKI01","1997",2.5,2005,3.9,2014,1.4
"4064","WATKI01","6942",1.9,2004,3.5,2014,1.6
"4065","WATKI01","6943",5.1,2004,7.4,2014,2.3
"4066","WATKI01","6944",2.1,2004,2.4,2014,0.3
"4067","WATKI01","4447",8.3,2004,9.4,2014,1.1
"4068","WATKI01","4452",4.9,2004,6.3,2014,1.4
"4069","WATKI01","4446",10.9,2004,13.1,2014,2.2
"4070","WATKI01","1996",3.5,2005,2.5,2014,-1
"4071","WATKI01","1741",7.1,2004,11.5,2014,4.4
"4072","WATKI01","5866",NA,NA,2.1,2014,NA
"4073","WATKI01","4448",15.5,2004,16.2,2014,0.699999999999999
"4074","WATKI01","4450",4.5,2004,4.9,2014,0.4
"4075","WATKI01","4451",3.6,2004,4.9,2014,1.3
"4076","WATKI01","1747",8.8,2004,9.2,2014,0.399999999999999
"4077","WATKI01","1748",14.8,2004,17.7,2014,2.9
"4078","WATKI01","5812",NA,NA,24.2,2014,NA
"4079","WATKI01","329",6.9,2004,8.8,2014,1.9
"4080","WATKI01","4473",17.3,2004,18.4,2014,1.1
"4081","WATKI01","4475",3.5,2004,4,2014,0.5
"4082","YAHNG01","4985",41,2004,44.7,2014,3.7
"4083","YAHNG01","4986",33.8,2004,37.6,2014,3.8
"4084","YAHNG01","4987",35.2,2004,40,2014,4.8
"4085","YAHNG01","4988",34.8,2004,36.8,2014,2
"4086","YAHNG01","2240",40,2004,43.2,2014,3.2
"4087","YAHNG01","2242",28.9,2004,29.5,2014,0.600000000000001
"4088","YAHNG01","2243",47.7,2004,51.4,2014,3.7
"4089","YAHNG01","2244",43,2004,43.7,2014,0.700000000000003
"4090","YAHNG01","4989",33.5,2004,38,2014,4.5
